global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
2282.1362400856883	-6.4025885775640745	40.99314049355396	5208145.818312443	2723.7292348500846	4.678598764780418	7418700.944777028	21.88928640180485	2410.2409010494457	-0.468552757712132	0.2195416867596439	5809261.201091644	2399.039802945598	1932.477075380803	0.808748	21.889282	0.043113140017538	0.0257630609155059	-0.0100044828	-0.0159362931	-0.0265683726	0.0035691191	-0.0027062821	-0.0016000975	0.0258384125	0.0446810764	0.0029444001	0.0030754406	-0.0170570261	-0.0046902347	0.0320499603	-0.0440933137	0.0003250016	0.0113335013	0.0110991364	0.0411663121	-0.0098393943	-0.0102288013	0.0416662521	0.0627160918	0.0095909424	-0.0041315877	-0.0149749887	-0.0027913514	0.0424052043	0.0003315624	0.021103585	0.024689876	-0.0092597198	0.0703444185	-0.0558668672	0.0043044988	0.0019307649	-0.0024982126	0.0123289902	0.0101773374	-0.0231248625	0.0207373101	0.0063176418	0.0082364013	0.0138400658	-0.0010179168	0.0098215218	0.0226161561	-0.0126162336	-0.0156718668	-0.0287088252	0.0089153566	0.0545994272	-0.0255883796	-0.0113202578	0.0240426295	-0.0166632573	0.0089472812	-0.0733036777	0.0160303411	-0.0615018347	0.0107107238	0.0453932464	-0.0789807244	0.0733912543	-0.0313973908	-0.0261705759	0.0707571056	0.0	-0.0270003521338537	0.0078008129705012	0.000729019015352	6.085268300073977e-05	0.0889943107069228	0.0111758633736371	0.0079199873382003	0.0001248999221462	-0.2566457826573085	0.0004818004398146	0.0658670577557824	2.3213166380554765e-07	-0.0012909899441489	-0.0004169958774184	1.7388556178394132e-07	1.6666550358935805e-06	0.0011418839129984	-2.537441731390012e-05	1.3038988707645375e-06	6.43861054019954e-10	0.001730734766436	3.072296993940002e-05	9.43900881897277e-10	2.9954428317502757e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2297.270420125313	15.13418003962488	229.04340547178012	5277451.383182733	2741.062934394355	17.33369954427053	7513426.010310593	300.4571398910444	2414.829439499799	4.588538450353099	21.054685110368816	5831401.221874912	2407.530846893653	1980.66056252906	0.779028	21.084885	0.0775944159515171	0.038019860674084	0.0163404004	0.0260358106	-0.0163484295	-0.0181514949	0.0272175401	-0.0018953572	0.0467582179	0.0244704174	-0.0234745495	0.017345383	-0.0087118512	-0.020428177	-0.0158793298	-0.0244018887	0.0201280321	0.0716745285	-0.0228004994	-0.0123332673	-0.039819472	-0.0198134616	0.0550260667	0.0299716514	0.036183542	-0.0143603867	0.0127265138	0.0128700066	-0.0062468639	0.0038864336	-0.0832557153	-0.0154041376	-0.0146374542	0.0183086713	0.0256622557	0.058274483	0.0116998171	-0.0012035988	0.016317202	-0.0223679452	-0.0038809305	0.026431345	0.0629166812	-0.0051121883	0.0082591714	-0.012867396	-0.0066020732	0.009387984	-0.0048280967	0.0246474764	0.0099794701	0.05547693	-0.0027724634	0.0246075524	0.0147987254	0.0161773533	0.0276996886	0.016449006	-0.0402362532	-0.0353280719	-0.0620648812	0.0124120845	0.0432266015	-0.0780186967	0.075185261	-0.0360927555	-0.0204059506	0.0670636218	0.0	-0.0309672486342407	-0.003966896500387	0.0009589704879748	1.5736267844782628e-05	0.0845014333749105	-0.0044928773320122	0.0071404922424144	2.0185946720509957e-05	-0.2724427018240263	-0.0157969191667178	0.0742250257771753	0.0002495426551598	-0.0017939459476281	-0.0005029560034791	2.5296474143576897e-07	3.218242063011282e-06	0.0016889659778187	0.0005470820648203	2.8526060742290778e-06	2.992987856480431e-07	0.0017140183756875	-1.6716390748499916e-05	2.7943771965653356e-10	2.9378589921944163e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2301.024399847903	3.753979722589975	14.092363757616704	5294713.288695403	2759.634417009783	18.571482615428067	7615582.115544926	344.8999665351469	2419.7556605619543	4.926221062155491	24.26765395322438	5855217.45682162	2410.2626434669064	1977.048155126282	0.7872719999999999	21.308037	0.0200124894769436	0.0118695333840044	0.001022963	0.0386380735	0.0003895701	0.0191522552	0.057814468	-0.0270949946	0.0091916235	0.0345308471	-0.0167059178	0.0214876206	0.0160318573	0.009514379	-0.0384180217	0.0281550604	0.0239054606	0.0547642105	-0.0172068021	-0.0087940842	-0.0117973482	0.0180981636	-0.004743663	0.0342290979	0.0262545163	-0.0167332577	0.0221503029	-0.0154820544	0.0014942164	0.031484772	0.0201421126	0.0558331977	-0.0335919643	0.0693814724	0.015451043	0.0005809052	0.0024228194	-0.0021325299	0.0126258046	0.0012253226	0.0058007783	0.0459989353	0.0481302247	-0.0025156769	0.0347041374	-0.0034513573	-0.021770304	0.0421356831	0.0014347329	0.0058627262	-0.0413349241	-0.0252885093	0.0615878062	-0.0239579894	-0.0161642301	0.0231235867	-0.0157836438	0.0037022879	-0.0739584577	-0.0226980467	-0.0626210761	0.0141079643	0.0410170113	-0.0769188808	0.0767718097	-0.0406447246	-0.0145309901	0.0628965849	0.0	-0.0376519963424186	-0.0066847477081779	0.0014176728285695	4.468585192198968e-05	0.0844608652458873	-4.056812902319962e-05	0.0071336377580839	1.6457730924429711e-09	-0.2661555471099888	0.0062871547140375	0.0708387752574174	3.952831439824412e-05	-0.0017940235902559	-7.764262779995194e-08	6.02837765168187e-15	3.2185206423946694e-06	0.0018019901692765	0.0001130241914577	3.247168570169149e-06	1.2774467854689408e-08	0.001687119831259	-2.6898544428500135e-05	7.235316923719957e-10	2.8463733250273965e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2298.3399946145423	-2.684405233360849	7.206031456895113	5282366.730844774	2770.8253921646256	11.190975154842365	7677473.353864251	125.23792491629904	2413.693694170784	-6.061966391170245	36.7474365276776	5825917.249279806	2411.931731080473	2008.978690714636	0.819338	22.175922	0.0763029193274122	0.0365991696708023	0.0282720784	0.0572131986	-0.0171873885	-0.0111247787	0.0681653404	-0.0209639296	-0.0184479655	-0.0773621361	-0.0153572344	0.0088699897	0.015003985	0.0116742905	-0.018659083	-0.0087181663	0.0088928732	0.0797609357	-0.0437815862	-0.0500508919	-0.0114517251	-0.0035166909	0.0479318686	0.0167548494	-0.0090121502	-0.0116111806	0.0242830749	-0.0188160533	-0.0190039221	0.0323478157	-0.029775926	-0.0058450733	-0.0034426891	0.0659308255	0.1026029994	-0.0039137125	0.012769144	0.0002633696	0.0096732662	-0.007312605	0.017620884	0.0349377855	0.068740403	-0.0138992448	-0.0117789836	-0.0212019772	-0.0102812725	0.0638781601	-0.0221014857	-0.0166108922	-0.0089724018	0.0865097987	0.0844468881	-4.89957e-05	0.0618130607	0.0761023892	-0.0315543854	-0.0110083648	0.0477406714	0.0086430043	-0.0631703578	0.0157976145	0.0387666711	-0.0756832191	0.0781465227	-0.0450352131	-0.0085774602	0.0582854194	0.0	-0.0317658458525329	0.0058861504898857	0.0010090689627268	3.464676758958168e-05	0.0751894737933156	-0.0092713914525717	0.0056534569693156	8.595869946681969e-05	-0.2791153337830536	-0.0129597866730648	0.0779053695528254	0.0001679560706113	-0.0013830430076329	0.000410980582623	1.6890503929314053e-07	1.912807960962258e-06	0.0017391749050079	-6.281526426859998e-05	3.024729350209238e-06	3.945757425134053e-09	0.0011972038639128	-0.0004899159673461	2.400176550607629e-07	1.4332970917677382e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2293.224428374562	-5.115566239980126	26.1690179556244	5258878.278893838	2732.6681392085443	-38.15725295608127	7467475.159045488	1455.9759531543723	2418.036428563735	4.342734392951115	18.859342007720493	5846900.169861264	2412.176126338659	1966.086727799279	0.781177	21.14307	0.0478979339210533	0.0217549906761023	0.0079135257	0.028914287	-0.0237637429	0.005865302	0.0235180832	-0.0048936687	0.0144649754	-0.0022531848	-0.0033642663	0.0230064035	0.0168608873	0.0163879726	-0.0308623956	0.006776697	0.01474963	0.047522785	-0.02567908	-0.0600004693	-0.0295906098	-0.0183504162	0.0216919704	-0.0866036378	0.0367817433	-0.0209523731	0.0341312917	0.0081493941	-0.0340593079	0.0233385165	-0.0398277891	-0.0301242029	-0.0026552127	-0.0257209478	0.0379848566	0.036003218	0.0042198437	-0.0033425055	0.0134664316	0.0031660676	0.0064334466	0.0558395656	0.0369615888	-0.0028834623	0.0118531529	-0.0280435169	-0.0139557546	0.0276015027	-0.0188197452	0.0299183505	0.0096009025	0.0173188611	-0.0190780161	-0.0344237026	-0.0210211044	0.0079768293	0.029229547	-0.0006082814	-0.0177140781	-0.0334528917	-0.0637126657	0.0174802889	0.0364778166	-0.0743138938	0.0793056066	-0.0492467777	-0.0025775519	0.0532626861	0.0	-0.036842304873744	-0.0050764590212111	0.0013573554284099	2.5770436194035568e-05	0.0909748021294234	0.0157853283361077	0.0082764146224877	0.0002491765906787	-0.2743936146314141	0.0047217191516394	0.0752918557504929	2.229463174695916e-05	-0.0016130337411952	-0.0002299907335623	5.2895737524524926e-08	2.601877850234184e-06	0.0016054695591598	-0.000133705345848	2.5775325053887627e-06	1.7877119508360022e-08	0.0012797963327443	8.259246883149992e-05	6.821515907682284e-09	1.6378786533057588e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2296.4855131837776	3.26108480921539	10.634674132895377	5273845.712262958	2749.7702900654563	17.102150856911976	7561236.648126664	292.483563932575	2414.346088858212	-3.6903397055230016	13.618607142159595	5829067.036784946	2404.81099538053	1991.082271614572	0.810477	21.936087	0.0364770078455142	0.0168698535807328	0.0221030196	0.0527653429	0.0091226186	0.0140867174	0.0518837076	-0.0258842319	-0.0147112099	0.0193398949	-0.0049749142	0.0155660187	-0.007346764	-0.0013846331	-0.0162315636	0.009963746	-0.0029605642	0.0241521579	-0.0389313335	-0.0156433115	-0.0245880652	-0.0211894495	-0.0186215256	0.0788601644	0.0397635085	-0.010847171	0.0071979651	-0.0104481899	0.0050565085	0.0140315095	0.0040787717	0.0465542845	-0.0577208842	0.0607634093	0.0003564527	-0.0493455909	0.0161250735	0.0017758205	0.0187719995	-0.0079473719	0.0095484318	0.0278212024	0.0788960104	-0.0138704408	0.008552706	-0.0364787258	-0.0155230254	0.0150477208	0.0277534188	0.0133472501	-0.0643250177	-0.069032089	0.0527511744	-0.0186510602	-0.011401738	0.0023412462	-0.0385896088	-0.0261348512	-0.0764552216	-0.0384033445	-0.0642479401	0.0191552445	0.0341527217	-0.0728133233	0.0802458634	-0.0532626861	0.0034362932	0.0478638515	0.0	-0.0355922397816925	0.0012500650920515	0.0012668075326774	1.5626627343657251e-06	0.0799313945257012	-0.0110434076037222	0.0063890278308232	0.0001219568515019	-0.2681129469916286	0.0062806676397855	0.0718845523445358	3.944678600144901e-05	-0.0017929483544739	-0.0001799146132786	3.236926807122415e-08	3.2146638018106658e-06	0.0014508337738927	-0.0001546357852671	2.104918639467734e-06	2.3912226085172665e-08	0.0013033032843976	2.3506951653300174e-05	5.525767760305921e-10	1.6985994511215716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2284.7759611311903	-11.709552052587242	137.11360927225007	5220201.1925629545	2743.0963420696085	-6.673947995847811	7524577.541875666	44.541581851281016	2411.444724587833	-2.901364270378963	8.417914629431651	5815065.65974249	2400.1088003780064	1944.95767686681	0.808745	21.889221	0.0769418398780752	0.0355809682119516	-0.0037784439	0.0167174016	0.0061521881	0.0353303833	0.0428901864	0.001186934	-0.0006997012	0.0227840349	0.0041519018	0.0059133462	0.0080134348	0.0222635784	0.007885385	0.0113105957	-0.0017396655	0.0440713091	-0.0766667816	0.0132217059	-0.0231013968	-0.0007487785	0.0133688633	0.0134671751	-6.73288e-05	-0.0057116882	0.0136651131	-0.0072281134	-0.0061469167	0.0187878497	0.021866007	0.003042219	-0.0140406611	0.0683407812	0.0424756076	-0.0359366999	-0.0023773354	0.0168138941	0.0173547319	0.0189715869	-0.0133638774	0.0496671393	0.033018163	0.0115126243	0.0130873716	-0.0160037859	-0.0235965729	0.0152694766	-0.0218131171	-0.0474302218	-0.0438978202	-0.017792028	0.0691811412	-0.0373034444	-0.0353941553	0.0092256749	-0.0175780546	-0.0019394402	-0.0142108903	0.016484557	-0.0647761217	0.0208217416	0.0317936964	-0.0711841577	0.0809646984	-0.057066983	0.0094315583	0.0421270383	0.0	-0.0338497318444979	0.0017425079371945	0.0011458043459444	3.0363339111861697e-06	0.0599988891958958	-0.0199325053298053	0.0035998667047413	0.0003973047687227	-0.2434128751030684	0.0247000718885601	0.0592498277659419	0.0006100935513	-0.0014812457167938	0.0003117026376801	9.715853433673168e-08	2.1940888735199783e-06	0.001464248070276	1.3414296383300068e-05	2.14402241130699e-06	1.7994334745901728e-10	0.0010170851240107	-0.0002862181603869	8.19208353352613e-08	1.034462149483861e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2286.320848391189	1.5448872599986316	2.38667664610608	5227263.021788206	2718.942976668074	-24.153365401534305	7392650.910372647	583.3850602200342	2413.0220363841336	1.5773117963003642	2.487912502748282	5822675.348075431	2401.30009765625	1969.2929137874444	0.862946	23.356192	0.1002020698076588	0.0605295168984492	0.030176101	0.0155455805	-0.0419317605	0.0059256911	0.0046905978	0.0118671292	0.0424925707	-0.0383101371	-0.0074189766	0.018939669	-0.0208967238	0.0095985457	-0.0263237315	0.011854211	-0.0215135896	0.0653731177	-0.0303548162	-0.0483128248	0.0041830234	-0.0203997903	0.0791493682	0.0454873322	0.0242826639	-0.0192843919	-0.0098684443	0.0009934078	-0.0051739457	0.0015432929	-0.0280314067	-0.0292059759	0.0193052132	0.0343471176	0.0815822545	0.04033379	0.0192285898	-0.0091362895	0.0243878959	0.0313025744	-0.013963925	0.0420659211	0.0641607633	-0.0199101381	-0.0111055047	-0.0501326501	-0.0255193766	0.0072128769	-0.004701457	0.0294625805	0.0058020275	0.044688108	0.0254655691	0.0390132132	-0.012815901	0.0628501323	0.0346043943	-0.0175726418	0.0349914369	-0.0234421855	-0.0652971523	0.0224790445	0.0294030843	-0.0694292744	0.0814601283	-0.0606445541	0.0153758268	0.0360927555	0.0	-0.0255519363881404	0.0082977954563575	0.0006529014531835	6.885340943554723e-05	0.0805524842429719	0.0205535950470761	0.0064887027177142	0.0004224502693591	-0.2585238021049036	-0.0151109270018352	0.0668345562547753	0.0002283401148547	-0.0004407014780021	0.0010405442387917	1.0827323128825983e-06	1.9421779271323545e-07	0.0013817774009423	-8.247066933370008e-05	1.9093087857548576e-06	6.801411300348499e-09	0.0010153049860883	-1.7801379223999006e-06	3.1688910227662347e-12	1.0308442147757632e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2283.7851205609486	-2.535727830240376	6.429915629055564	5215674.476895587	2717.1704189541106	-1.7725577139635789	7383015.085639257	3.1419608493317885	2402.939747081084	-10.082289303049492	101.65255759038622	5774119.428102104	2389.34973103384	1931.6328085638504	1.373287	37.168911	0.3251356365658907	0.1456223587095551	-0.0459660602	0.02219438	-0.0380903353	0.0524569085	0.0143677659	-0.0666732574	-0.0489324605	0.0924677695	0.0443934144	-0.0251349886	0.0717944083	-0.0185154188	0.1210629891	0.0949145857	-0.0273918537	-0.038784405	-0.0103849983	-0.0827172322	-0.0304474516	0.0265701378	0.0715075717	-0.0779379016	-0.0337187606	0.0395290696	0.0989452805	0.0634183909	-0.0298345432	-0.0877928895	0.1174598574	-0.0006411613	-0.0010090146	-0.0036265403	0.0124243003	-0.0871054676	-0.0560090237	0.0410957896	-0.0489821987	0.1281766097	0.0850260835	0.1689919983	-0.0978904751	-0.0701776336	-0.03242195	0.0196668629	-0.0145106772	-0.0608986084	0.0509583511	0.0117358237	-0.0245690879	-0.0560922692	0.0096397942	0.0312263163	-0.0588965029	-0.034126422	0.00388016	0.0685663564	-0.0473454537	-0.1091288392	-0.0658109743	0.0241264213	0.0269832606	-0.0675517725	0.081730786	-0.0639811858	0.021236958	0.0298036128	0.0	0.0717934882068362	0.0973454245949766	0.0051543049489051	0.0094761316895762	0.0962896041997822	0.0157371199568103	0.0092716878769507	0.000247656944535	-0.1514332749216649	0.1070905271832387	0.0229320367535005	0.0114683810123839	0.0004238648304493	0.0008645663084514	7.474749017092814e-07	1.796613944918139e-07	0.0002437352423723	-0.00113804215857	5.9406868374283817e-08	1.2951399546826651e-06	0.0011119478156842	9.664282959589988e-05	9.339836512302142e-09	1.2364279448048637e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2284.7992395608003	1.0141189998516893	1.0284373458601903	5220307.565097611	2721.7122505806587	4.5418316265481735	7407717.574960834	20.62823452391323	2405.932596318862	2.992849237778046	8.95714656006863	5788511.658029621	2401.56998153858	1941.255547375824	1.30651	35.361538	0.2705880071567128	0.1229003788532577	0.0148807009	0.0172184715	-0.0125385158	0.0604370308	0.022225782	0.0228169702	0.0341524553	-0.0882825779	-0.040509773	0.014611742	-0.0067934113	-0.0046304461	0.0158535423	-0.0365157503	0.0078380906	0.0536605797	0.0074696965	-0.0864597622	0.0407029942	0.0933523914	-0.0013200948	-0.0239461372	0.0385283041	-0.021792172	-0.0020988258	0.0128234577	-0.0092365985	-0.0080055804	-0.0517072996	-0.0456505594	0.0348590185	-0.0206680788	0.0704189896	0.0053246986	0.0078648133	0.018103547	0.0147981448	0.0704439197	0.051014679	0.0368523184	0.0208201915	-0.0147586979	0.0293433538	-0.0435809065	-0.0201252387	-0.0556796625	-0.0079539948	-0.0098727178	0.0245605185	0.0534128895	-0.0146876788	0.049897739	0.0380901094	0.0208678052	0.0379565508	-0.0308614868	0.0798953691	-0.0209123436	-0.0663175311	0.0257631445	0.0245366292	-0.0655549679	0.0817759247	-0.0670636218	0.0269832606	0.0233040192	0.0	0.0088202634620415	-0.0629732247447947	7.779704753982432e-05	0.0039656270347584	0.0806292447266514	-0.0156603594731308	0.0065010751051902	0.0002452468588276	-0.2550816636101771	-0.1036483886885122	0.0650666551101355	0.0107429884777249	-0.0005690481867476	-0.0009929130171969	9.858762597190513e-07	3.238158388407315e-07	0.0008701425213992	0.0006264072790269	7.571480075469573e-07	3.923860792178846e-07	0.0012587482044659	0.0001468003887817	2.155035414645829e-08	1.5844470422461272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2279.682203523273	-5.117036037527214	26.18405780935221	5196950.949060726	2710.34177927928	-11.37047130137853	7345952.560506774	129.28761761547275	2409.169060202206	3.236463883343731	10.474698468188384	5804095.56063558	2397.6071826720504	1956.77483581013	0.9008560000000002	24.382256	0.0672993719905599	0.0321185666460182	0.0265291787	0.0168823797	-0.0213073219	0.0668086826	0.0117797078	0.0007918329	0.0260419649	-0.004006822	-0.0042922696	0.0087760882	0.0162546101	0.002042614	0.005814367	0.038909803	0.0146660346	0.0294289968	0.0300652836	0.0326459642	0.0115376309	0.0214765065	0.0426021407	-0.059807189	-0.0634813611	-0.0074739179	0.0190540167	0.0250364206	-0.0177752747	-0.0071426325	0.0142597464	-0.0112585106	0.0380578247	-0.0194344232	0.0146602326	0.0427220682	0.0039864361	0.012349342	0.0075038438	0.0742585194	0.0201453889	0.0609122727	-0.00158833	0.0092725098	-0.0243600248	-0.0590206153	-0.0166131133	0.0055491628	-0.0436430522	0.0237512199	-0.0137748164	-0.0017955736	-0.0496539744	-0.0684363661	-0.0723467316	0.0224706412	0.0440576799	0.0175806186	0.0136827388	-0.0328566105	-0.0668167667	0.0273884914	0.0220656209	-0.0634423872	0.0815954198	-0.0698796155	0.0325836642	0.0166398702	0.0	-0.0001631868370708	-0.0089834502991123	2.6629943793171825e-08	8.07023792766209e-05	0.0920036356096432	0.0113743908829918	0.008464668965392	0.000129376767959	-0.2307366230431213	0.0243450405670558	0.0532393892133434	0.0005926810002115	-0.0007789230838002	-0.0002098748970526	4.4047472412839467e-08	6.067211704768135e-07	0.0007310504840374	-0.0001390920373618	5.344348102113169e-07	1.9346594857456373e-08	0.0011557853340523	-0.0001029628704135	1.0601352683807782e-08	1.3358397384103868e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
